date_notif,zone_sante,province,sexe_norm,tranche_age,n_alertes,n_suspects,n_suspects_lien_epi,n_preleves,n_recus,n_analyses,n_echantillons_valides,n_confirmes,n_deces,n_deces_suspects,n_deces_confirmes,n_gueri
2026-05-28T00:00:00.000000,Bunia,Ituri,Feminin,25-44 ans,9,9,3,2,2,2,2,1,1,0,1,0
2026-05-28T00:00:00.000000,Bunia,Ituri,Feminin,45-64 ans,1,1,0,1,1,1,1,1,1,0,1,0
2026-05-28T00:00:00.000000,Bunia,Ituri,Feminin,5-14 ans,1,1,0,0,0,0,0,0,0,0,0,0
2026-05-29T00:00:00.000000,Nyankunde,Ituri,Feminin,25-44 ans,4,4,4,4,2,2,2,2,0,0,0,0
2026-05-28T00:00:00.000000,Bunia,Ituri,Feminin,65+ ans,3,3,0,1,1,1,1,1,0,0,0,0
2026-05-28T00:00:00.000000,Bunia,Ituri,Masculin,15-24 ans,3,3,0,2,2,2,2,1,2,1,1,0
2026-05-28T00:00:00.000000,Bunia,Ituri,Masculin,25-44 ans,4,3,1,2,2,2,2,1,1,0,0,0
2026-05-28T00:00:00.000000,Bunia,Ituri,Masculin,45-64 ans,3,3,1,0,0,0,0,0,1,1,0,0
2026-05-29T00:00:00.000000,Nyankunde,Ituri,Feminin,65+ ans,1,1,0,1,1,1,1,1,0,0,0,0
2026-05-28T00:00:00.000000,Bunia,Ituri,Masculin,5-14 ans,4,4,0,2,2,2,2,2,0,0,0,0
2026-05-28T00:00:00.000000,Bunia,Ituri,Masculin,65+ ans,1,1,0,0,0,0,0,0,0,0,0,0
2026-05-28T00:00:00.000000,Mambasa,Ituri,Masculin,45-64 ans,1,1,0,0,0,0,0,0,0,0,0,0
2026-05-28T00:00:00.000000,Nizi,Ituri,Masculin,0-4 ans,1,1,0,1,1,1,1,1,1,0,1,0
2026-05-28T00:00:00.000000,Nyankunde,Ituri,Feminin,15-24 ans,2,2,0,2,1,1,1,0,1,1,0,0
2026-05-28T00:00:00.000000,Nyankunde,Ituri,Feminin,25-44 ans,1,1,0,1,0,0,0,0,0,0,0,0
2026-05-28T00:00:00.000000,Nyankunde,Ituri,Masculin,0-4 ans,1,1,0,1,0,0,0,0,1,1,0,0
2026-05-28T00:00:00.000000,Nyankunde,Ituri,Masculin,45-64 ans,1,1,0,1,0,0,0,0,0,0,0,0
2026-05-28T00:00:00.000000,Rwampara,Ituri,Feminin,0-4 ans,1,1,1,0,0,0,0,0,0,0,0,0
2026-05-28T00:00:00.000000,Rwampara,Ituri,Feminin,15-24 ans,3,3,0,2,2,2,2,1,1,0,1,0
2026-05-28T00:00:00.000000,Rwampara,Ituri,Feminin,25-44 ans,4,4,2,3,3,3,3,1,0,0,0,0
2026-05-28T00:00:00.000000,Rwampara,Ituri,Feminin,45-64 ans,1,1,0,1,1,1,0,0,0,0,0,0
2026-05-28T00:00:00.000000,Rwampara,Ituri,Feminin,5-14 ans,1,1,1,0,0,0,0,0,0,0,0,0
2026-05-28T00:00:00.000000,Rwampara,Ituri,Masculin,15-24 ans,2,2,0,0,0,0,0,0,1,1,0,0
2026-05-28T00:00:00.000000,nk Goma,nk Nord Kivu,Masculin,15-24 ans,1,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T00:00:00.000000,nk Goma,nk Nord Kivu,Masculin,45-64 ans,3,2,0,0,0,0,0,0,2,2,0,0
2026-05-28T00:00:00.000000,nk Katwa,nk Nord Kivu,Feminin,15-24 ans,1,1,0,1,0,0,0,0,0,0,0,0
2026-05-28T00:00:00.000000,nk Katwa,nk Nord Kivu,Feminin,25-44 ans,1,1,0,1,0,0,0,0,1,1,0,0
2026-05-28T00:00:00.000000,nk Katwa,nk Nord Kivu,Feminin,45-64 ans,1,1,0,1,0,0,0,0,0,0,0,0
2026-05-28T00:00:00.000000,nk Katwa,nk Nord Kivu,Feminin,5-14 ans,1,1,0,1,0,0,0,0,0,0,0,0
2026-05-28T00:00:00.000000,nk Katwa,nk Nord Kivu,Masculin,0-4 ans,1,1,0,1,0,0,0,0,0,0,0,0
2026-05-28T00:00:00.000000,nk Katwa,nk Nord Kivu,Masculin,25-44 ans,2,2,0,2,0,0,0,0,0,0,0,0
2026-05-28T00:00:00.000000,nk Nyiragongo,nk Nord Kivu,Feminin,25-44 ans,1,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T00:00:00.000000,nk Nyiragongo,nk Nord Kivu,Masculin,25-44 ans,1,0,0,0,0,0,0,0,0,0,0,0
2026-05-29T00:00:00.000000,Nyankunde,Ituri,Masculin,0-4 ans,1,1,1,1,0,0,0,0,1,1,0,0
2026-05-29T00:00:00.000000,Nyankunde,Ituri,Masculin,15-24 ans,1,1,1,1,1,1,1,1,0,0,0,0
2026-05-29T00:00:00.000000,Nyankunde,Ituri,Masculin,25-44 ans,1,1,1,1,1,1,1,1,0,0,0,0
2026-05-29T00:00:00.000000,Rwampara,Ituri,Feminin,0-4 ans,1,1,1,0,0,0,0,0,0,0,0,0
2026-05-29T00:00:00.000000,Rwampara,Ituri,Feminin,15-24 ans,1,1,0,0,0,0,0,0,0,0,0,0
2026-05-28T00:00:00.000000,nk Nyiragongo,nk Nord Kivu,Masculin,45-64 ans,1,0,0,0,0,0,0,0,0,0,0,0
2026-05-29T00:00:00.000000,Bambu,Ituri,Feminin,15-24 ans,1,1,0,0,0,0,0,0,0,0,0,0
2026-05-29T00:00:00.000000,Bambu,Ituri,Feminin,25-44 ans,1,1,0,0,0,0,0,0,0,0,0,0
2026-05-29T00:00:00.000000,Bambu,Ituri,Feminin,5-14 ans,1,1,0,0,0,0,0,0,0,0,0,0
2026-05-29T00:00:00.000000,Bunia,Ituri,Feminin,25-44 ans,6,6,2,2,2,2,2,2,0,0,0,0
2026-05-29T00:00:00.000000,Bunia,Ituri,Feminin,45-64 ans,1,1,0,0,0,0,0,0,0,0,0,0
2026-05-29T00:00:00.000000,Bunia,Ituri,Feminin,65+ ans,2,2,0,0,0,0,0,0,0,0,0,0
2026-05-29T00:00:00.000000,Rwampara,Ituri,Feminin,25-44 ans,4,4,2,1,0,0,0,0,1,1,0,0
2026-05-29T00:00:00.000000,Bunia,Ituri,Masculin,0-4 ans,1,1,0,0,0,0,0,0,0,0,0,0
2026-05-29T00:00:00.000000,Bunia,Ituri,Masculin,15-24 ans,3,3,1,1,1,1,1,1,1,1,0,0
2026-05-29T00:00:00.000000,Bunia,Ituri,Masculin,25-44 ans,6,6,2,1,1,1,1,1,0,0,0,0
2026-05-29T00:00:00.000000,Bunia,Ituri,Masculin,45-64 ans,4,3,2,0,0,0,0,0,1,1,0,0
2026-05-29T00:00:00.000000,Rwampara,Ituri,Feminin,65+ ans,2,2,0,1,1,1,1,1,0,0,0,0
2026-05-29T00:00:00.000000,Bunia,Ituri,Masculin,5-14 ans,1,1,0,0,0,0,0,0,0,0,0,0
2026-05-29T00:00:00.000000,Bunia,Ituri,Masculin,65+ ans,2,2,0,1,1,1,1,1,0,0,0,0
2026-05-29T00:00:00.000000,Drodro,Ituri,Masculin,5-14 ans,1,1,0,1,0,0,0,0,0,0,0,0
2026-05-29T00:00:00.000000,Fataki,Ituri,Feminin,65+ ans,1,1,0,1,1,1,1,1,0,0,0,0
2026-05-29T00:00:00.000000,Lita,Ituri,Feminin,25-44 ans,1,1,0,1,1,1,1,1,0,0,0,0
2026-05-29T00:00:00.000000,Nizi,Ituri,Feminin,25-44 ans,1,1,0,1,1,1,1,1,0,0,0,0
2026-05-29T00:00:00.000000,Nyankunde,Ituri,Feminin,15-24 ans,1,1,0,1,1,1,1,1,1,0,1,0
2026-05-29T00:00:00.000000,kn Kasa Vubu,kn Kinshasa,Masculin,65+ ans,1,1,0,1,0,0,0,0,0,0,0,0
2026-05-29T00:00:00.000000,nk Katwa,nk Nord Kivu,Feminin,15-24 ans,1,1,0,1,0,0,0,0,0,0,0,0
2026-05-29T00:00:00.000000,nk Katwa,nk Nord Kivu,Masculin,15-24 ans,2,2,0,2,0,0,0,0,0,0,0,0
2026-05-29T00:00:00.000000,nk Katwa,nk Nord Kivu,Masculin,25-44 ans,1,1,0,1,0,0,0,0,1,1,0,0
2026-05-29T00:00:00.000000,nk Katwa,nk Nord Kivu,Masculin,65+ ans,1,1,0,1,0,0,0,0,0,0,0,0
2026-05-29T00:00:00.000000,nk Lubero,nk Nord Kivu,Feminin,25-44 ans,1,1,0,0,0,0,0,0,0,0,0,0
2026-05-29T00:00:00.000000,nk Nyiragongo,nk Nord Kivu,Feminin,15-24 ans,1,0,0,0,0,0,0,0,0,0,0,0
2026-05-29T00:00:00.000000,nk Nyiragongo,nk Nord Kivu,Feminin,25-44 ans,2,0,0,0,0,0,0,0,0,0,0,0
2026-05-29T00:00:00.000000,nk Nyiragongo,nk Nord Kivu,Feminin,45-64 ans,1,0,0,0,0,0,0,0,0,0,0,0
2026-05-29T00:00:00.000000,nk Nyiragongo,nk Nord Kivu,Masculin,45-64 ans,1,0,0,0,0,0,0,0,0,0,0,0
2026-05-29T00:00:00.000000,nk Pinga,nk Nord Kivu,Masculin,25-44 ans,1,1,0,0,0,0,0,0,0,0,0,0
2026-05-30T00:00:00.000000,Bambu,Ituri,Feminin,0-4 ans,1,1,0,1,0,0,0,0,0,0,0,0
2026-05-30T00:00:00.000000,Bambu,Ituri,Feminin,15-24 ans,1,1,1,1,0,0,0,0,0,0,0,0
2026-05-30T00:00:00.000000,Bambu,Ituri,Feminin,25-44 ans,1,1,0,0,0,0,0,0,0,0,0,0
2026-05-30T00:00:00.000000,Bambu,Ituri,Masculin,25-44 ans,1,1,0,0,0,0,0,0,0,0,0,0
2026-05-30T00:00:00.000000,Bunia,Ituri,Feminin,15-24 ans,5,5,1,0,0,0,0,0,2,2,0,0
2026-05-30T00:00:00.000000,Bunia,Ituri,Feminin,25-44 ans,9,8,1,3,3,3,3,3,1,0,1,0
2026-05-30T00:00:00.000000,Bunia,Ituri,Feminin,45-64 ans,3,2,0,0,0,0,0,0,0,0,0,0
2026-05-30T00:00:00.000000,Bunia,Ituri,Feminin,65+ ans,4,3,0,3,3,3,3,3,0,0,0,0
2026-05-30T00:00:00.000000,Bunia,Ituri,Masculin,15-24 ans,3,3,1,0,0,0,0,0,0,0,0,0
2026-05-30T00:00:00.000000,Bunia,Ituri,Masculin,25-44 ans,8,7,2,5,5,5,5,5,3,0,2,0
2026-05-30T00:00:00.000000,Bunia,Ituri,Masculin,45-64 ans,6,5,2,2,2,2,2,2,1,1,0,0
2026-05-30T00:00:00.000000,Bunia,Ituri,Masculin,65+ ans,4,4,0,3,3,3,3,3,0,0,0,0
2026-05-30T00:00:00.000000,Lita,Ituri,Feminin,25-44 ans,2,2,0,1,1,1,1,1,0,0,0,0
2026-05-30T00:00:00.000000,Mongbwalu,Ituri,Feminin,25-44 ans,1,1,0,1,1,1,1,1,0,0,0,0
2026-05-30T00:00:00.000000,Mongbwalu,Ituri,Masculin,25-44 ans,2,2,0,2,2,2,2,2,2,0,2,0
2026-05-30T00:00:00.000000,Nizi,Ituri,Feminin,45-64 ans,1,1,0,1,1,1,1,1,0,0,0,0
2026-05-30T00:00:00.000000,Nizi,Ituri,Masculin,65+ ans,1,1,0,1,1,1,1,1,0,0,0,0
2026-05-30T00:00:00.000000,Nyankunde,Ituri,Feminin,15-24 ans,1,1,0,1,1,1,1,0,0,0,0,0
2026-05-30T00:00:00.000000,Nyankunde,Ituri,Feminin,25-44 ans,3,3,0,3,3,3,3,2,0,0,0,0
2026-05-30T00:00:00.000000,Nyankunde,Ituri,Masculin,0-4 ans,1,1,0,1,1,1,1,0,0,0,0,0
2026-05-30T00:00:00.000000,Nyankunde,Ituri,Masculin,15-24 ans,1,1,0,1,1,1,1,1,0,0,0,0
2026-05-30T00:00:00.000000,Rwampara,Ituri,Feminin,0-4 ans,4,4,3,1,1,1,1,1,1,0,1,0
2026-05-30T00:00:00.000000,Rwampara,Ituri,Feminin,15-24 ans,1,1,1,1,0,0,0,0,0,0,0,0
2026-05-30T00:00:00.000000,Rwampara,Ituri,Feminin,25-44 ans,5,5,2,2,2,2,2,2,0,0,0,0
2026-05-30T00:00:00.000000,Rwampara,Ituri,Feminin,45-64 ans,2,2,2,1,1,1,1,1,0,0,0,0
2026-05-30T00:00:00.000000,Rwampara,Ituri,Feminin,5-14 ans,3,3,1,1,1,1,1,1,0,0,0,0
2026-05-30T00:00:00.000000,Rwampara,Ituri,Feminin,65+ ans,3,3,1,3,3,3,3,2,0,0,0,0
2026-05-30T00:00:00.000000,Rwampara,Ituri,Masculin,0-4 ans,1,1,0,1,1,1,1,1,0,0,0,0
2026-05-30T00:00:00.000000,Rwampara,Ituri,Masculin,25-44 ans,7,7,3,1,1,1,1,1,0,0,0,0
2026-05-30T00:00:00.000000,Rwampara,Ituri,Masculin,45-64 ans,3,2,0,1,1,1,1,1,0,0,0,0
2026-05-30T00:00:00.000000,Rwampara,Ituri,Masculin,5-14 ans,1,1,0,1,1,1,1,1,0,0,0,0
2026-05-30T00:00:00.000000,Rwampara,Ituri,Masculin,65+ ans,3,3,0,3,3,3,3,3,1,0,1,0
2026-05-30T00:00:00.000000,Tchomia,Ituri,Feminin,25-44 ans,1,1,0,1,1,1,1,1,0,0,0,0
2026-05-30T00:00:00.000000,kn Kalamu 2,kn Kinshasa,Masculin,15-24 ans,1,1,1,1,0,0,0,0,0,0,0,0
2026-05-30T00:00:00.000000,kn Limete,kn Kinshasa,Masculin,45-64 ans,1,1,0,1,0,0,0,0,0,0,0,0
2026-05-30T00:00:00.000000,nk Katwa,nk Nord Kivu,Feminin,25-44 ans,1,1,0,0,0,0,0,0,0,0,0,0
2026-05-30T00:00:00.000000,nk Katwa,nk Nord Kivu,Feminin,65+ ans,1,1,1,1,0,0,0,0,0,0,0,0
2026-05-30T00:00:00.000000,nk Katwa,nk Nord Kivu,Masculin,15-24 ans,2,2,0,2,0,0,0,0,0,0,0,0
2026-05-30T00:00:00.000000,nk Oicha,nk Nord Kivu,Masculin,0-4 ans,1,0,0,0,0,0,0,0,0,0,0,0
2026-05-31T00:00:00.000000,Aungba,Ituri,Feminin,25-44 ans,1,1,0,1,1,1,1,1,0,0,0,0
2026-05-31T00:00:00.000000,Bambu,Ituri,Feminin,0-4 ans,1,1,0,0,0,0,0,0,0,0,0,0
2026-05-31T00:00:00.000000,Bunia,Ituri,Feminin,15-24 ans,1,1,0,0,0,0,0,0,0,0,0,0
2026-05-31T00:00:00.000000,Bunia,Ituri,Feminin,25-44 ans,4,4,0,1,1,1,1,1,0,0,0,0
2026-05-31T00:00:00.000000,Bunia,Ituri,Feminin,45-64 ans,2,2,0,0,0,0,0,0,0,0,0,0
2026-05-31T00:00:00.000000,Bunia,Ituri,Feminin,65+ ans,3,3,1,1,1,1,1,1,1,1,0,0
2026-05-31T00:00:00.000000,Bunia,Ituri,Masculin,15-24 ans,2,2,1,0,0,0,0,0,0,0,0,0
2026-05-31T00:00:00.000000,Bunia,Ituri,Masculin,25-44 ans,3,3,1,1,1,1,1,1,1,0,1,0
2026-05-31T00:00:00.000000,Bunia,Ituri,Masculin,45-64 ans,2,2,0,0,0,0,0,0,1,1,0,0
2026-05-31T00:00:00.000000,Bunia,Ituri,Masculin,65+ ans,1,1,0,0,0,0,0,0,1,1,0,0
2026-05-31T00:00:00.000000,Nizi,Ituri,Feminin,15-24 ans,1,1,0,1,1,1,1,1,0,0,0,0
2026-05-31T00:00:00.000000,Nizi,Ituri,Masculin,25-44 ans,1,1,0,1,1,1,1,1,0,0,0,0
2026-05-31T00:00:00.000000,Nizi,Ituri,Masculin,65+ ans,1,1,0,1,1,1,1,1,1,0,1,0
2026-05-31T00:00:00.000000,Nyankunde,Ituri,Feminin,0-4 ans,2,2,1,2,0,0,0,0,1,1,0,0
2026-05-31T00:00:00.000000,Nyankunde,Ituri,Feminin,15-24 ans,1,1,0,1,0,0,0,0,0,0,0,0
2026-05-31T00:00:00.000000,Nyankunde,Ituri,Feminin,25-44 ans,6,6,5,6,0,0,0,0,1,1,0,0
2026-05-31T00:00:00.000000,Nyankunde,Ituri,Masculin,25-44 ans,1,1,0,1,0,0,0,0,0,0,0,0
2026-05-31T00:00:00.000000,Rwampara,Ituri,Feminin,0-4 ans,3,3,0,1,1,1,1,1,2,1,1,0
2026-05-31T00:00:00.000000,Rwampara,Ituri,Feminin,25-44 ans,6,6,3,1,0,0,0,0,0,0,0,0
2026-05-31T00:00:00.000000,Rwampara,Ituri,Feminin,5-14 ans,4,4,2,0,0,0,0,0,0,0,0,0
2026-05-31T00:00:00.000000,Rwampara,Ituri,Feminin,65+ ans,1,1,0,0,0,0,0,0,0,0,0,0
2026-05-31T00:00:00.000000,Rwampara,Ituri,Masculin,15-24 ans,2,2,0,0,0,0,0,0,0,0,0,0
2026-05-31T00:00:00.000000,Rwampara,Ituri,Masculin,25-44 ans,5,5,0,0,0,0,0,0,1,1,0,0
2026-05-31T00:00:00.000000,Rwampara,Ituri,Masculin,45-64 ans,4,3,0,1,1,1,1,1,2,2,0,0
2026-05-31T00:00:00.000000,nk Katwa,nk Nord Kivu,Masculin,15-24 ans,1,1,0,1,0,0,0,0,0,0,0,0
2026-05-31T00:00:00.000000,nk Katwa,nk Nord Kivu,Masculin,5-14 ans,1,1,0,1,0,0,0,0,0,0,0,0
2026-05-31T00:00:00.000000,nk Nyiragongo,nk Nord Kivu,Masculin,15-24 ans,1,0,0,0,0,0,0,0,0,0,0,0
2026-06-01T00:00:00.000000,Bunia,Ituri,Feminin,15-24 ans,5,3,1,0,0,0,0,0,0,0,0,0
2026-06-01T00:00:00.000000,nk Katwa,nk Nord Kivu,Masculin,25-44 ans,1,0,0,0,0,0,0,0,0,0,0,0
2026-06-01T00:00:00.000000,Bunia,Ituri,Feminin,25-44 ans,4,3,2,0,0,0,0,0,0,0,0,0
2026-06-01T00:00:00.000000,Bunia,Ituri,Feminin,45-64 ans,3,2,0,0,0,0,0,0,0,0,0,0
2026-06-01T00:00:00.000000,Bunia,Ituri,Feminin,65+ ans,1,1,0,0,0,0,0,0,0,0,0,0
2026-06-01T00:00:00.000000,Bunia,Ituri,Masculin,0-4 ans,1,1,0,0,0,0,0,0,0,0,0,0
2026-06-01T00:00:00.000000,Bunia,Ituri,Masculin,15-24 ans,1,1,0,0,0,0,0,0,0,0,0,0
2026-06-01T00:00:00.000000,Bunia,Ituri,Masculin,25-44 ans,6,6,0,0,0,0,0,0,2,2,0,0
2026-06-01T00:00:00.000000,Nyankunde,Ituri,Feminin,15-24 ans,3,3,2,3,0,0,0,0,0,0,0,0
2026-06-01T00:00:00.000000,Nyankunde,Ituri,Feminin,45-64 ans,1,1,1,1,0,0,0,0,0,0,0,0
2026-06-01T00:00:00.000000,Nyankunde,Ituri,Feminin,65+ ans,1,1,0,1,0,0,0,0,1,1,0,0
2026-06-01T00:00:00.000000,Nyankunde,Ituri,Masculin,25-44 ans,1,1,1,1,0,0,0,0,0,0,0,0
2026-06-01T00:00:00.000000,Rwampara,Ituri,Feminin,0-4 ans,2,2,1,1,0,0,0,0,0,0,0,0
2026-06-01T00:00:00.000000,Rwampara,Ituri,Feminin,25-44 ans,2,2,1,0,0,0,0,0,1,1,0,0
2026-06-01T00:00:00.000000,Rwampara,Ituri,Feminin,5-14 ans,1,1,0,0,0,0,0,0,1,1,0,0
2026-06-01T00:00:00.000000,Rwampara,Ituri,Masculin,15-24 ans,1,1,1,0,0,0,0,0,0,0,0,0
2026-06-01T00:00:00.000000,Rwampara,Ituri,Masculin,25-44 ans,1,1,0,0,0,0,0,0,0,0,0,0
2026-06-01T00:00:00.000000,Rwampara,Ituri,Masculin,5-14 ans,1,1,0,0,0,0,0,0,0,0,0,0
2026-06-01T00:00:00.000000,nk Katwa,nk Nord Kivu,Masculin,15-24 ans,2,2,0,2,0,0,0,0,2,2,0,0
2026-06-01T00:00:00.000000,nk Nyiragongo,nk Nord Kivu,Feminin,15-24 ans,1,0,0,0,0,0,0,0,0,0,0,0
2026-06-01T00:00:00.000000,nk Nyiragongo,nk Nord Kivu,Feminin,25-44 ans,1,0,0,0,0,0,0,0,0,0,0,0
2026-06-02T00:00:00.000000,Bunia,Ituri,Feminin,0-4 ans,1,1,0,0,0,0,0,0,0,0,0,0
2026-06-02T00:00:00.000000,Bunia,Ituri,Feminin,15-24 ans,1,1,1,0,0,0,0,0,1,1,0,0
2026-06-02T00:00:00.000000,Bunia,Ituri,Feminin,25-44 ans,4,3,1,0,0,0,0,0,0,0,0,0
2026-06-02T00:00:00.000000,Bunia,Ituri,Feminin,45-64 ans,1,1,1,0,0,0,0,0,0,0,0,0
2026-06-02T00:00:00.000000,Bunia,Ituri,Masculin,15-24 ans,2,2,0,0,0,0,0,0,0,0,0,0
2026-06-02T00:00:00.000000,Bunia,Ituri,Masculin,25-44 ans,2,1,0,0,0,0,0,0,0,0,0,0
2026-06-02T00:00:00.000000,Bunia,Ituri,Masculin,45-64 ans,2,1,0,0,0,0,0,0,0,0,0,0
2026-06-02T00:00:00.000000,Nizi,Ituri,Masculin,15-24 ans,1,0,0,0,0,0,0,0,1,0,0,0
2026-06-02T00:00:00.000000,Nyankunde,Ituri,Feminin,15-24 ans,2,2,1,1,0,0,0,0,0,0,0,0
2026-06-02T00:00:00.000000,Nyankunde,Ituri,Feminin,45-64 ans,2,2,2,2,0,0,0,0,0,0,0,0
2026-06-02T00:00:00.000000,Nyankunde,Ituri,Masculin,25-44 ans,1,1,1,1,0,0,0,0,0,0,0,0
2026-06-02T00:00:00.000000,nk Katwa,nk Nord Kivu,Feminin,25-44 ans,1,1,0,1,0,0,0,0,0,0,0,0
2026-06-22T00:00:00.000000,Bambu,Ituri,Masculin,5-14 ans,1,1,0,1,0,0,0,0,0,0,0,0
2026-06-25T00:00:00.000000,sk Miti Murhesa,sk Sud Kivu,Masculin,5-14 ans,1,1,1,1,0,0,0,0,0,0,0,0
2026-06-28T00:00:00.000000,Rwampara,Ituri,Masculin,15-24 ans,1,1,0,1,1,1,1,0,0,0,0,0
